date,trade_return,direction,regime,exit_reason,entry_price,exit_price,quantity,bars_held,equity,drawdown
2023-01-17 20:11:00+00:00,-81.8,long,is,,11631.0,11627.0,1,20,139055.0,-0.05749811334315593
2023-01-18 14:30:00+00:00,1438.2,long,is,,11622.75,11694.75,1,1984,140495.0,0.0
2023-01-18 14:46:00+00:00,-236.8,long,is,,11701.75,11690.0,1,8,140260.0,-0.16726573899427027
2023-01-18 14:56:00+00:00,48.2,long,is,,11699.0,11701.5,1,12,140310.0,-0.13167728388910638
2023-01-18 15:10:00+00:00,558.2,long,is,,11709.0,11737.0,1,24,140870.0,0.0
2023-01-18 15:30:00+00:00,343.2,long,is,,11700.25,11717.5,1,12,141215.0,0.0
2023-01-18 15:59:00+00:00,-531.8,short,is,,11589.25,11615.75,1,6,140685.0,-0.3753142371561095
2023-01-18 16:05:00+00:00,-111.8,long,is,,11616.75,11611.25,1,11,140575.0,-0.45320964486775484
2023-01-18 16:16:00+00:00,-31.8,short,is,,11581.75,11583.25,1,18,140545.0,-0.47445384697093085
2023-01-18 16:27:00+00:00,163.2,short,is,,11581.75,11573.5,1,14,140710.0,-0.35761073540346283
2023-01-18 16:49:00+00:00,368.2,short,is,,11552.5,11534.0,1,36,141080.0,-0.09559890946429203
2023-01-18 17:12:00+00:00,-106.8,short,is,,11545.5,11550.75,1,10,140975.0,-0.16995361682540805
2023-01-18 17:37:00+00:00,343.2,short,is,,11543.5,11526.25,1,36,141320.0,0.0
2023-01-18 18:18:00+00:00,778.2,short,is,,11524.75,11485.75,1,61,142100.0,0.0
2023-01-18 18:40:00+00:00,-41.8,short,is,,11505.5,11507.5,1,12,142060.0,-0.028149190710767064
2023-01-18 19:10:00+00:00,143.2,short,is,,11526.5,11519.25,1,24,142205.0,0.0
2023-01-18 20:47:00+00:00,718.2,short,is,,11527.0,11491.0,1,61,142925.0,0.0
2023-01-19 14:30:00+00:00,1553.2,short,is,,11485.25,11407.5,1,1988,144480.0,0.0
2023-01-19 14:55:00+00:00,1078.2,short,is,,11419.5,11365.5,1,24,145560.0,0.0
2023-01-19 15:06:00+00:00,113.2,short,is,,11397.5,11391.75,1,6,145675.0,0.0
2023-01-19 15:17:00+00:00,448.2,short,is,,11396.25,11373.75,1,12,146125.0,0.0
2023-01-19 15:38:00+00:00,418.2,short,is,,11384.0,11363.0,1,32,146545.0,0.0
2023-01-19 16:01:00+00:00,903.2,short,is,,11384.25,11339.0,1,36,147450.0,0.0
2023-01-19 16:46:00+00:00,993.2,short,is,,11367.5,11317.75,1,61,148445.0,0.0
2023-01-19 17:53:00+00:00,213.2,short,is,,11355.0,11344.25,1,61,148660.0,0.0
2023-01-19 18:20:00+00:00,-276.8,short,is,,11363.75,11377.5,1,24,148385.0,-0.18498587380600026
2023-01-19 18:30:00+00:00,-31.8,short,is,,11367.5,11369.0,1,8,148355.0,-0.20516615094847301
2023-01-19 19:11:00+00:00,188.2,short,is,,11402.5,11393.0,1,52,148545.0,-0.07735772904614557
2023-01-19 19:46:00+00:00,-171.8,short,is,,11435.25,11443.75,1,10,148375.0,-0.1917126328534912
2023-01-19 20:19:00+00:00,503.2,short,is,,11441.0,11415.75,1,61,148880.0,0.0
2023-01-19 20:26:00+00:00,128.2,short,is,,11417.0,11410.5,1,12,149010.0,0.0
2023-01-19 20:37:00+00:00,-206.8,short,is,,11405.25,11415.5,1,12,148805.0,-0.13757465941883093
2023-01-19 21:00:00+00:00,863.2,short,is,,11403.75,11360.5,1,38,149670.0,0.0
2023-01-20 15:00:00+00:00,863.2,long,is,,11405.5,11448.75,1,42,150535.0,0.0
2023-01-20 15:11:00+00:00,483.2,long,is,,11453.0,11477.25,1,12,151020.0,0.0
2023-01-20 15:25:00+00:00,-131.8,long,is,,11478.5,11472.0,1,6,150890.0,-0.08608131373328036
2023-01-20 15:35:00+00:00,303.2,long,is,,11469.75,11485.0,1,12,151195.0,0.0
2023-01-20 16:27:00+00:00,893.2,long,is,,11471.25,11516.0,1,61,152090.0,0.0
2023-01-20 16:37:00+00:00,138.2,long,is,,11522.0,11529.0,1,16,152230.0,0.0
2023-01-20 17:32:00+00:00,83.2,long,is,,11531.25,11535.5,1,56,152315.0,0.0
2023-01-20 18:19:00+00:00,-106.8,long,is,,11541.5,11536.25,1,8,152210.0,-0.06893608639989494
2023-01-20 18:55:00+00:00,1458.2,long,is,,11521.5,11594.5,1,61,153670.0,0.0
2023-01-20 19:55:00+00:00,63.2,long,is,,11615.0,11618.25,1,61,153735.0,0.0
2023-01-20 20:20:00+00:00,898.2,long,is,,11626.5,11671.5,1,40,154635.0,0.0
2023-01-20 20:36:00+00:00,-231.8,long,is,,11661.0,11649.5,1,8,154405.0,-0.14873734924176285
2023-01-20 21:00:00+00:00,343.2,long,is,,11658.75,11676.0,1,38,154750.0,0.0
2023-01-23 15:05:00+00:00,2428.2,long,is,,11689.75,11811.25,1,60,157180.0,0.0
2023-01-23 15:42:00+00:00,1138.2,long,is,,11799.5,11856.5,1,61,158320.0,0.0
2023-01-23 16:18:00+00:00,1173.2,long,is,,11865.0,11923.75,1,61,159495.0,0.0
2023-01-23 16:25:00+00:00,178.2,long,is,,11933.0,11942.0,1,12,159675.0,0.0
2023-01-23 17:08:00+00:00,33.2,long,is,,11925.5,11927.25,1,54,159710.0,0.0
2023-01-23 17:50:00+00:00,-16.8,long,is,,11923.75,11923.0,1,61,159695.0,-0.009392023041763196
2023-01-23 18:24:00+00:00,498.2,long,oos,,11935.0,11960.0,1,61,160195.0,0.0
2023-01-23 18:52:00+00:00,123.2,long,oos,,11971.0,11977.25,1,28,160320.0,0.0
2023-01-23 20:04:00+00:00,183.2,long,oos,,11873.25,11882.5,1,24,160505.0,0.0
2023-01-23 20:25:00+00:00,383.2,long,oos,,11886.5,11905.75,1,30,160890.0,0.0
2023-01-23 21:00:00+00:00,718.2,long,oos,,11895.75,11931.75,1,58,161610.0,0.0
2023-01-24 14:40:00+00:00,-21.8,short,oos,,11874.75,11875.75,1,6,161590.0,-0.012375471814862942
2023-01-24 14:57:00+00:00,-226.8,long,oos,,11929.75,11918.5,1,8,161365.0,-0.15159952973207103
2023-01-24 15:10:00+00:00,683.2,short,oos,,11906.75,11872.5,1,25,162050.0,0.0
2023-01-24 15:29:00+00:00,183.2,short,oos,,11896.75,11887.5,1,20,162235.0,0.0
2023-01-24 15:41:00+00:00,283.2,short,oos,,11886.5,11872.25,1,10,162520.0,0.0
2023-01-24 16:07:00+00:00,68.2,long,oos,,11921.75,11925.25,1,24,162590.0,0.0
2023-01-24 16:23:00+00:00,88.2,short,oos,,11914.25,11909.75,1,20,162680.0,0.0
2023-01-24 16:33:00+00:00,-131.8,long,oos,,11925.0,11918.5,1,16,162550.0,-0.0799114826653553
2023-01-24 16:39:00+00:00,-6.8,short,oos,,11916.25,11916.5,1,11,162545.0,-0.08298500122940743
2023-01-24 17:06:00+00:00,183.2,short,oos,,11917.5,11908.25,1,12,162730.0,0.0
2023-01-24 17:34:00+00:00,-116.8,long,oos,,11923.0,11917.25,1,52,162615.0,-0.07066920666134087
2023-01-24 18:02:00+00:00,28.2,short,oos,,11911.25,11909.75,1,55,162645.0,-0.05223376144533891
2023-01-24 18:09:00+00:00,93.2,short,oos,,11899.5,11894.75,1,10,162740.0,0.0
2023-01-24 19:01:00+00:00,-206.8,long,oos,,11928.75,11918.5,1,40,162535.0,-0.12596780140100775
2023-01-24 19:32:00+00:00,-321.8,short,oos,,11897.25,11913.25,1,61,162215.0,-0.3226004670025808
2023-01-24 20:44:00+00:00,843.2,short,oos,,11906.75,11864.5,1,61,163060.0,0.0
2023-01-25 14:37:00+00:00,458.2,short,oos,,11712.25,11689.25,1,14,163520.0,0.0
2023-01-25 15:04:00+00:00,1248.2,short,oos,,11690.75,11628.25,1,40,164770.0,0.0
2023-01-25 15:19:00+00:00,-21.8,short,oos,,11646.5,11647.5,1,14,164750.0,-0.012138131941494204
2023-01-25 15:29:00+00:00,-86.8,short,oos,,11636.0,11640.25,1,10,164665.0,-0.06372519269284457
2023-01-25 15:41:00+00:00,298.2,short,oos,,11638.5,11623.5,1,14,164965.0,0.0
2023-01-25 15:55:00+00:00,-216.8,short,oos,,11635.25,11646.0,1,10,164750.0,-0.1303306762040433
2023-01-25 16:11:00+00:00,-246.8,short,oos,,11661.75,11674.0,1,4,164505.0,-0.27884702815748796
2023-01-25 16:49:00+00:00,-136.8,short,oos,,11730.5,11737.25,1,12,164370.0,-0.3606825690297942
2023-01-25 17:32:00+00:00,668.2,short,oos,,11771.75,11738.25,1,61,165040.0,0.0
2023-01-25 18:01:00+00:00,-81.8,short,oos,,11750.25,11754.25,1,10,164960.0,-0.048473097430925836
2023-01-25 18:48:00+00:00,-431.8,short,oos,,11802.25,11823.75,1,28,164530.0,-0.3090159961221522
2023-01-25 19:12:00+00:00,-1.8,short,oos,,11825.0,11825.0,1,36,164530.0,-0.3090159961221522
2023-01-25 19:23:00+00:00,408.2,long,oos,,11841.25,11861.75,1,16,164940.0,-0.06059137178865729
2023-01-25 19:42:00+00:00,-341.8,short,oos,,11829.5,11846.5,1,14,164600.0,-0.26660203587009207
2023-01-25 20:13:00+00:00,733.2,long,oos,,11845.25,11882.0,1,61,165335.0,0.0
2023-01-26 14:30:00+00:00,3248.2,long,oos,,11855.0,12017.5,1,1990,168585.0,0.0
2023-01-26 14:40:00+00:00,303.2,long,oos,,12038.25,12053.5,1,19,168890.0,0.0
2023-01-26 15:07:00+00:00,153.2,long,oos,,11967.25,11975.0,1,12,169045.0,0.0
2023-01-26 15:28:00+00:00,1228.2,long,oos,,11966.5,12028.0,1,32,170275.0,0.0
2023-01-26 15:37:00+00:00,-231.8,long,oos,,12030.0,12018.5,1,8,170045.0,-0.13507561297900456
2023-01-26 15:53:00+00:00,-186.8,long,oos,,11993.0,11983.75,1,8,169860.0,-0.24372338863602994
2023-01-26 16:07:00+00:00,-71.8,long,oos,,11936.25,11932.75,1,10,169790.0,-0.28483335780355307
2023-01-26 16:20:00+00:00,518.2,long,oos,,11924.25,11950.25,1,12,170310.0,0.0
2023-01-26 16:29:00+00:00,-621.8,short,oos,,11905.5,11936.5,1,8,169690.0,-0.3640420409840878
2023-01-26 16:41:00+00:00,43.2,long,oos,,11945.75,11948.0,1,23,169735.0,-0.33761963478362983
2023-01-26 17:15:00+00:00,803.2,long,oos,,11961.25,12001.5,1,61,170540.0,0.0
2023-01-26 17:59:00+00:00,-11.8,long,oos,,12003.0,12002.5,1,16,170530.0,-0.005863726984871584
2023-01-26 18:19:00+00:00,-141.8,long,oos,,11989.25,11982.25,1,12,170390.0,-0.08795590477307377
2023-01-26 18:55:00+00:00,683.2,long,oos,,11990.0,12024.25,1,61,171075.0,0.0
2023-01-26 19:26:00+00:00,378.2,long,oos,,12027.5,12046.5,1,40,171455.0,0.0
2023-01-26 19:51:00+00:00,63.2,long,oos,,12046.5,12049.75,1,38,171520.0,0.0
2023-01-26 20:30:00+00:00,473.2,long,oos,,12055.0,12078.75,1,61,171995.0,0.0
2023-01-27 14:30:00+00:00,-546.8,long,oos,,12074.25,12047.0,1,2000,171450.0,-0.3168696764440827
